 10:00:04.724,-0.1868,41.9897,94.3231
 10:00:04.823,3.1805,50.9326,102.4695
 10:00:04.923,1.7468,48.5706,107.1497
 10:00:05.023,-3.3234,38.3752,110.1105
 10:00:05.123,-9.5471,23.3844,113.9447
 10:00:05.222,-14.0131,7.8937,116.3123
 10:00:05.324,-15.1996,-3.988,116.5594
 10:00:05.422,-15.7214,-10.7007,117.4274
 10:00:05.521,-14.2383,-13.9966,117.5482
 10:00:05.621,-11.4038,-16.4301,117.4438
 10:00:05.720,-9.1187,-17.1387,115.7245
 10:00:05.820,-6.2018,-17.3914,113.4283
 10:00:05.920,-1.604,-17.4078,111.2805
 10:00:06.020,1.0712,-16.6223,109.7754
 10:00:06.119,2.1973,-15.4138,108.5834
 10:00:06.219,3.0157,-14.4855,107.4847
 10:00:06.318,3.8782,-14.1284,106.5509
 10:00:06.428,4.2627,-13.9471,105.5347
