16.172,0.079,0.589,0.887
16.172,0.115,0.767,0.75
16.422,0.081,0.32,0.536
16.422,-0.061,-0.938,0.802
16.422,-0.17,-1.097,0.845
16.657,-0.038,-0.885,0.76
16.657,-0.045,-0.669,0.763
16.657,-0.069,-0.771,0.856
16.891,-0.02,-0.681,0.859
16.891,-0.024,-0.329,0.824
16.891,0.01,0.008,0.833
17.125,0.052,0.326,0.815
17.125,0.086,0.652,0.771
17.125,0.112,0.806,0.79
17.36,0.027,0.744,0.802
17.36,0.012,0.708,0.796
17.36,0.022,0.63,0.811
17.61,0.023,0.598,0.826
17.61,0.027,0.607,0.835
17.61,0.02,0.604,0.84
17.844,0.021,0.583,0.841
17.844,0.015,0.568,0.85
17.844,-0.002,0.556,0.855
18.079,0.015,0.56,0.854
18.079,0.033,0.568,0.858
18.079,0.024,0.552,0.86
